,a,b,c,avg,grid_x,grid_y,grid_z,grid,n_atoms
6208,2.987190981898881,2.987190981898881,9.93505651381229,5.303146159203351,48.0,48.0,160.0,71.70247594491462,8.0
6209,6.084669408459428,6.084669408459428,6.084669408459428,6.084669408459429,96.0,96.0,96.0,95.99999999999997,10.0
6210,4.701765120143711,4.701765120143711,4.701765120143711,4.701765120143711,72.0,72.0,72.0,71.99999999999999,4.0
6211,6.03173,6.031729645995914,6.031729928063259,6.031729858019723,96.0,96.0,96.0,95.99999999999997,10.0
6212,5.936184055478065,5.936184055478065,5.936184055478065,5.936184055478065,96.0,96.0,96.0,95.99999999999997,10.0
6213,2.8771858066881952,2.8771858066881952,2.8771858066881952,2.877185806688195,48.0,48.0,48.0,47.99999999999999,1.0
6214,9.240427,9.408348,10.232192,9.626989,140.0,140.0,160.0,146.37222840091883,76.0
6215,9.59382008942345,9.59382008942345,6.880558,8.689399392948967,144.0,144.0,108.0,130.83268268391402,14.0
6216,6.131711,6.130994,8.657264,6.973323000000001,96.0,96.0,128.0,105.66167196462803,20.0
6217,6.29419,7.497875,10.047030781767319,7.946365260589107,96.0,112.0,160.0,119.82195819549608,40.0
6218,6.714564,7.134033,7.915235,7.254610666666667,100.0,108.0,120.0,109.02723556992835,16.0
6219,9.625818232295737,9.625818232295737,9.2347025751696,9.495446346587025,144.0,144.0,140.0,142.65412686631507,14.0
6220,6.496233,6.803026,18.059054,10.452771,96.0,108.0,280.0,142.65412686631507,28.0
6221,4.246664942464969,4.246664942464969,32.826227,13.77318562830998,64.0,64.0,500.0,126.99208415745592,8.0
6222,14.457076430526367,13.79882195754355,7.499569226670089,11.918489204913335,216.0,216.0,112.0,173.5302430206165,20.0
6223,5.309106,6.40285192050074,6.988282373146924,6.2334134312158875,80.0,96.0,108.0,93.9568233880527,16.0
6224,6.637144146741729,6.916048769159743,8.135523,7.229571971967157,100.0,108.0,128.0,111.39813200670666,16.0
6225,6.273680904783093,6.273680904783093,20.998362892508407,11.181908234024865,96.0,96.0,320.0,143.40495188982922,56.0
6226,6.031258517722233,6.031258517722233,10.931045,7.664520678481488,96.0,96.0,168.0,115.68682868041101,16.0
6227,5.279294,6.138274,13.683865,8.367144333333334,80.0,96.0,216.0,118.37817956786253,36.0
6228,3.371032,3.371032,4.331196,3.691086666666667,56.0,56.0,64.0,58.548891360367534,4.0
6229,4.665239,6.53209816626863,6.53209816626863,5.90981177751242,72.0,100.0,100.0,89.62809493114327,8.0
6230,7.310656,7.310656,4.182695,6.268002333333333,108.0,108.0,64.0,90.71431559243085,20.0
6231,3.8494392293623756,3.849539202238237,23.292772865269388,10.330583765623333,60.0,60.0,360.0,109.02723556992835,20.0
6232,4.755717367548244,4.755717367548244,4.755717367548244,4.755717367548244,72.0,72.0,72.0,71.99999999999999,4.0
6233,4.025967,4.025967,7.134181,5.062038333333333,60.0,60.0,108.0,72.98642394688079,6.0
6234,6.494352935343289,6.494352935343289,6.494352935343289,6.494352935343289,96.0,96.0,96.0,95.99999999999997,10.0
6235,5.62444588558953,5.62444588558953,7.278860495718337,6.175917422299133,84.0,84.0,108.0,91.33995133224292,18.0
6236,16.511118,6.405264,6.451601782521996,9.789327927507331,252.0,96.0,96.0,132.42836046629375,48.0
6237,3.710534,6.9687316911410075,7.4772206010884155,6.052162097409808,56.0,108.0,112.0,87.8233370405513,8.0
6238,8.936407,9.840793071138526,11.997907713267384,10.258369261468637,140.0,160.0,180.0,159.16228831585562,55.0
6239,3.913217,12.808901,19.395847709964833,12.039321903321612,60.0,192.0,288.0,149.1471602857852,67.0
6240,4.78521217196918,4.78521217196918,12.7207183626423,7.430380902193552,72.0,72.0,192.0,99.84402350649137,10.0
6241,4.19785020223352,5.263741169661841,9.306725083418819,6.256105485104726,64.0,80.0,140.0,89.49511536651173,17.0
6242,5.26659353167415,5.26659353167415,5.26659353167415,5.26659353167415,80.0,80.0,80.0,79.99999999999999,4.0
6243,3.1250525021671236,3.1250525021671236,4.97079,3.7402983347780823,48.0,48.0,80.0,56.910292871840994,3.0
6244,4.396900235360475,4.396944974918154,4.422835011741451,4.405560074006694,72.0,72.0,72.0,71.99999999999999,6.0
6245,8.977109,11.506525,12.479503,10.987712333333334,140.0,180.0,192.0,169.13516956955735,84.0
6246,5.144892,8.184868,8.29718521180623,7.2089817372687435,80.0,128.0,128.0,109.43846058730858,28.0
6247,9.74768,9.762094702671655,14.121310416309244,11.210361706326966,144.0,160.0,216.0,170.73087861552295,88.0
6248,6.511105,6.843992,7.833868,7.062988333333333,96.0,108.0,120.0,107.55371391737192,16.0
6249,6.601864,7.999285823169779,11.276906254567251,8.62601869257901,100.0,120.0,168.0,126.32719195312755,37.0
6250,4.726605781366794,4.726605781366794,4.726605781366794,4.726605781366794,72.0,72.0,72.0,71.99999999999999,4.0
6251,6.376976389091698,6.376976389091698,11.862521069664998,8.205491282616132,96.0,96.0,180.0,118.37817956786253,42.0
6252,4.901658543582264,4.901658543582264,4.901658543582264,4.901658543582264,72.0,72.0,72.0,71.99999999999999,6.0
6253,6.536096614153205,6.536096614153205,6.536096570677639,6.53609659966135,100.0,100.0,100.0,99.99999999999997,22.0
6254,5.073353,5.479774561171107,14.340478764192952,8.297868775121353,80.0,84.0,216.0,113.22465552759677,22.0
6255,6.327724197060504,6.327724197060504,6.327724197060504,6.327724197060504,96.0,96.0,96.0,95.99999999999997,4.0
6256,5.039451034567158,5.039451034567158,5.039451034567158,5.039451034567158,80.0,80.0,80.0,79.99999999999999,4.0
6257,9.627249041001535,9.627249041001535,8.934327889290666,9.396275323764579,144.0,144.0,140.0,142.65412686631507,52.0
6258,6.439490062859714,6.439490062859714,9.912053,7.597011041906477,96.0,96.0,160.0,113.82058574368197,26.0
6259,6.840370495606945,6.840370495606945,12.46564508025389,8.715462023822594,108.0,108.0,192.0,130.83268268391402,42.0
6260,5.240761506743843,5.240761506743843,5.240761506743843,5.240761506743843,80.0,80.0,80.0,79.99999999999999,4.0
6261,6.383854,6.271881,10.983094240139069,7.879609746713022,96.0,96.0,168.0,115.68682868041101,20.0
6262,4.723705312939198,5.308314,4.775898772179013,4.935972695039403,72.0,80.0,72.0,74.5735801428926,9.0
6263,6.21445,7.832573,12.244077,8.7637,96.0,120.0,192.0,130.29204559655548,32.0
6264,4.827483048984429,4.827483048984429,4.827483048984429,4.827483048984429,72.0,72.0,72.0,71.99999999999999,3.0
6265,5.651643556786115,8.283304649821833,5.97592090397706,6.636956370195002,84.0,128.0,96.0,101.06175356250203,26.0
6266,3.9703356725823578,7.445562,9.282941088505785,6.8996129203627135,60.0,112.0,140.0,97.98639266852821,20.0
6267,5.125215601359322,5.125215601359322,7.167004,5.805811734239548,80.0,80.0,108.0,88.41675596736926,12.0
6268,10.013190396573561,10.013190396573561,10.013190396573561,10.013190396573561,160.0,160.0,160.0,159.99999999999994,69.0
6269,8.176049997738149,8.176049997738149,5.628741,7.3269469984921,128.0,128.0,84.0,111.23285263636636,14.0
6270,5.568254503399517,5.568254503399517,6.792884,5.976464335599679,84.0,84.0,108.0,91.33995133224292,12.0
6271,7.56002615527916,7.56002615527916,10.959650477917853,8.69323426282539,112.0,112.0,168.0,128.20799516597313,48.0
6272,6.3784936369302745,6.3784936369302745,10.765519,7.840835424620184,96.0,96.0,160.0,113.82058574368197,26.0
6273,7.37663,6.674725,7.109327583857492,7.05356086128583,112.0,100.0,108.0,106.54848020911206,16.0
6274,7.888737306841698,7.888737306841698,7.888737306841698,7.888737306841698,120.0,120.0,120.0,119.99999999999997,16.0
6275,7.70911784270321,7.70911784270321,7.708161449356455,7.7087990449209585,120.0,120.0,120.0,119.99999999999997,40.0
6276,8.884569818539614,8.90710700407203,17.82108825224144,11.870921691617696,140.0,140.0,280.0,176.3889469852822,70.0
6277,4.07630998813498,4.07630998813498,7.351467,5.168028992089987,60.0,60.0,112.0,73.87659001791332,5.0
6278,6.940477,7.77299530504554,9.325086536075094,8.01285294704021,108.0,120.0,140.0,121.96756281778238,30.0
6279,6.777385,7.764308,15.115909,9.885867333333332,100.0,120.0,224.0,139.04106579545794,72.0
6280,5.306584662790937,5.306584662790937,5.306584662790937,5.306584662790937,80.0,80.0,80.0,79.99999999999999,4.0
6281,3.69517,3.69517,10.543269,5.977869666666667,56.0,56.0,160.0,79.46307107034147,13.0
6282,5.026716,6.49378497515871,6.762414415136801,6.094305130098505,80.0,96.0,100.0,91.57713940426653,24.0
6283,8.866172,11.379623,12.723335,10.98971,140.0,180.0,192.0,169.13516956955735,84.0
6284,6.049568372458981,6.049568372458981,14.806437,8.96852458163932,96.0,96.0,224.0,127.3298306526845,42.0
6285,9.749413,7.690692,9.23948722386313,8.893197407954377,160.0,120.0,140.0,139.04106579545794,52.0
6286,4.304014465710472,4.304014465710472,8.523477,5.710501977140315,64.0,64.0,128.0,80.63494719327186,6.0
6287,9.395364,3.354323,5.702775513997022,6.1508208379990075,140.0,56.0,84.0,87.00251016670802,14.0
6288,6.054785646271964,6.0089440616632475,8.487512448029989,6.850414051988399,96.0,96.0,128.0,105.66167196462803,24.0
6289,5.167772512820006,5.167772512820006,5.167772512820006,5.167772512820006,80.0,80.0,80.0,79.99999999999999,4.0
6290,5.7552883342029,5.7552883342029,6.378208,5.962928222801934,96.0,96.0,96.0,95.99999999999997,12.0
6291,5.402739,5.686335886487888,7.61052594043769,6.23320027564186,80.0,84.0,120.0,93.07867085802245,17.0
6292,7.152035953555673,7.152035953555673,7.257808501859635,7.187293469656994,108.0,108.0,108.0,107.99999999999997,22.0
6293,8.040505605714916,8.040505605714916,3.503605,6.528205403809944,120.0,120.0,56.0,93.07867085802245,9.0
6294,5.813374871263937,5.813374871263937,5.813374871263937,5.813374871263936,96.0,96.0,96.0,95.99999999999997,16.0
6295,4.709358,4.709358,7.592679,5.670465,72.0,72.0,112.0,83.42463947727478,7.0
6296,10.191474531732148,10.191474531732148,5.750216,8.711055021154765,160.0,160.0,96.0,134.94922644827983,24.0
6297,7.741854538777644,7.741855870211354,7.70249296965067,7.728734459546556,120.0,120.0,120.0,119.99999999999997,5.0
6298,12.98616,5.150592,5.804302073195709,7.9803513577319025,196.0,80.0,96.0,114.60558010650705,34.0
6299,3.140515,3.140515,14.645786,6.975605333333333,48.0,48.0,224.0,80.21276695943334,6.0
6300,6.264835890410299,6.264835890410299,15.053885,9.1945189269402,96.0,96.0,224.0,127.3298306526845,30.0
6301,5.36243,7.112850677084189,10.75309597578014,7.742792217621442,80.0,108.0,160.0,111.39813200670666,28.0
6302,4.782659550125014,4.782659550125014,4.782659550125014,4.782659550125014,72.0,72.0,72.0,71.99999999999999,4.0
6303,5.551977,5.472375,9.426843881742181,6.81706529391406,84.0,84.0,140.0,99.59301252572173,20.0
6304,4.345734027389159,4.345734027389159,4.345734027389159,4.345734027389159,64.0,64.0,64.0,63.999999999999986,4.0
6305,8.105944,7.186042,9.59251124707644,8.294832415692147,120.0,108.0,144.0,123.11826816072215,44.0
6306,11.559769344392732,11.559769344392732,18.175316168836925,13.764951619207464,180.0,180.0,280.0,208.56159869318694,46.0
6307,3.096680391970731,3.096680391970731,3.34261,3.1786569279804873,48.0,48.0,56.0,50.530876781251024,3.0
6308,9.856654,8.620402,13.478340852724047,10.651798950908017,160.0,128.0,200.0,159.99999999999994,32.0
6309,8.936399082694718,8.936398271327269,8.936398380796819,8.936398578272936,140.0,140.0,140.0,139.99999999999997,34.0
6310,5.464018,5.446603327461436,8.877680094235995,6.596100473899145,84.0,84.0,140.0,99.59301252572173,18.0
6311,5.923972,6.61708,16.132684,9.557912,96.0,100.0,240.0,132.07708995578503,56.0
6312,20.551678086634652,20.551678086634652,20.551678086634652,20.551678086634652,320.0,320.0,320.0,319.9999999999999,24.0
6313,5.338749,10.508883,21.27036,12.372664,80.0,160.0,320.0,159.99999999999994,100.0
6314,6.967113380737966,6.967113380737966,13.580855,9.171693920491977,108.0,108.0,216.0,136.07147338864627,18.0
6315,9.095597,9.104339941630585,11.662534966242374,9.954157302624319,140.0,140.0,180.0,152.23325222040486,69.0
6316,4.070648,4.070648,8.341357,5.494217666666667,60.0,60.0,128.0,77.23915076845036,6.0
6317,7.781512,9.208491993072752,13.783946144714692,10.257983379262482,120.0,140.0,216.0,153.66949979849926,67.0
6318,3.3883890000002954,3.388299725494485,38.71029800102764,15.162328908840806,56.0,56.0,576.0,121.78660177632389,13.0
6319,7.098121717313672,7.098121717313672,7.098121717313672,7.0981217173136715,108.0,108.0,108.0,107.99999999999997,3.0
6320,7.711670904176475,7.711670904176475,12.191739272325668,9.205027026892873,120.0,120.0,192.0,140.35285143421754,24.0
6321,5.060689891816233,5.060689891816233,5.060689891816233,5.060689891816233,80.0,80.0,80.0,79.99999999999999,4.0
6322,4.27435610321426,4.27435610321426,15.513971,8.02089440214284,64.0,64.0,240.0,99.43144019052346,12.0
6323,6.430891208097677,6.430891208097677,7.386181986223803,6.749321467473052,96.0,96.0,112.0,101.06175356250203,10.0
6324,4.56621275019025,4.56621275019025,4.56621275019025,4.56621275019025,72.0,72.0,72.0,71.99999999999999,4.0
6325,9.806383834719147,9.806383834719147,9.806383834719147,9.806383834719147,160.0,160.0,160.0,159.99999999999994,28.0
6326,7.264605341639558,7.166738,10.241596711432843,8.224313351024135,108.0,108.0,160.0,123.11826816072215,36.0
6327,5.270581613920043,5.270581613920043,5.270581613920043,5.270581613920043,80.0,80.0,80.0,79.99999999999999,4.0
6328,4.198026,4.198026,5.7209576759338985,4.705669891977966,64.0,64.0,96.0,73.26171152341323,5.0
6329,5.057438,5.496847218465873,12.59469474714449,7.7163266552034555,80.0,84.0,192.0,108.86547385525385,30.0
6330,17.911384,17.911384,2.87947,12.900746,280.0,280.0,48.0,155.54370280059075,74.0
6331,8.229626,9.716420474336266,13.001374207133836,10.315806893823366,128.0,144.0,196.0,153.4415031731548,80.0
6332,3.9829410000010044,3.9829100000036406,14.435885000011258,7.467245333338634,60.0,60.0,216.0,91.95713188722635,14.0
6333,9.886265563029248,9.886265563029248,6.970759,8.914430042019498,160.0,160.0,108.0,140.35285143421754,18.0
6334,19.51015365178219,19.51015365178219,19.51015365178219,19.51015365178219,300.0,300.0,300.0,299.9999999999999,36.0
6335,5.500231,5.523256898231333,5.533784998027028,5.519090965419454,84.0,84.0,84.0,83.99999999999999,9.0
6336,6.847817021487723,6.847817021487723,9.092259,7.595964347658483,108.0,108.0,140.0,117.7583871667892,26.0
6337,3.555929,3.555929,3.555929,3.5559290000000003,56.0,56.0,56.0,55.999999999999986,2.0
6338,8.303612,8.308062237626292,8.393673847345273,8.335116028323855,128.0,128.0,128.0,127.99999999999997,39.0
6339,4.887696194865021,4.887696194865021,7.622668,5.799353463243347,72.0,72.0,120.0,85.36543930776149,12.0
6340,2.8422462755373608,2.8325104273490327,39.98265516671664,15.219137289867676,48.0,48.0,600.0,111.39813200670666,24.0
6341,10.046311208391964,10.046311208391964,10.046311208391964,10.046311208391964,160.0,160.0,160.0,159.99999999999994,9.0
6342,5.300503,8.596584,13.952819109306406,9.283302036435467,80.0,128.0,216.0,130.29204559655548,52.0
6343,7.048828326233871,7.048828326233871,12.58885774502123,8.89550479916299,108.0,108.0,192.0,130.83268268391402,20.0
6344,6.446481,9.048472756501011,13.497584319475726,9.664179358658913,96.0,140.0,200.0,139.04106579545794,80.0
6345,6.929348882129763,6.929348882129763,10.466750245919217,8.108482670059582,108.0,108.0,160.0,123.11826816072215,14.0
6346,4.222893,8.44068,8.610424,7.091332333333334,64.0,128.0,128.0,101.59366732596474,32.0
6347,12.707513553494955,12.707513553494955,12.707513553494955,12.707513553494955,192.0,192.0,192.0,191.99999999999994,40.0
6348,9.807264620163412,9.807264620163412,29.179409801533428,16.264646347286753,160.0,160.0,448.0,225.51355942607648,39.0
6349,5.100712,5.738694,6.313591,5.717665666666666,80.0,96.0,96.0,90.33945877257871,16.0
6350,6.385837,7.655609,10.496653947320642,8.17936664910688,96.0,120.0,160.0,122.60950918296847,40.0
6351,3.087248,9.488148,14.259653274605803,8.945016424868601,48.0,144.0,216.0,114.29287574171033,36.0
6352,4.120792046585219,4.120792046585219,4.120792046585219,4.120792046585219,64.0,64.0,64.0,63.999999999999986,3.0
6353,8.013748323697843,8.013748323697843,8.057752383259551,8.028416343551745,120.0,120.0,120.0,119.99999999999997,24.0
6354,5.317042730614265,5.316915871401578,9.924700819038376,6.85288647368474,80.0,80.0,160.0,100.79368399158983,20.0
6355,3.8275943123122387,3.8275943123122387,19.652442,9.102543541541493,56.0,56.0,300.0,97.98639266852821,14.0
6356,6.692401891203636,6.692401891203636,15.377065045021595,9.587289609142955,100.0,100.0,240.0,133.88659001643387,57.0
6357,5.454914175452625,5.454914175452625,5.454914175452625,5.454914175452625,84.0,84.0,84.0,83.99999999999999,6.0
6358,4.050594,11.315288,19.810631,11.725504333333333,60.0,168.0,300.0,144.60853585051376,52.0
6359,4.302279329528592,4.302279329528592,7.404937,5.336498553019062,64.0,64.0,112.0,77.12455245360734,8.0
6360,8.753475522180318,8.753475522180318,8.753475582753687,8.753475542371442,140.0,140.0,140.0,139.99999999999997,34.0
6361,3.150412,4.697683,14.150763,7.3329526666666665,48.0,72.0,216.0,90.71431559243085,18.0
6362,5.2763646377292766,5.2763646377292766,4.232523,4.928417425152851,80.0,80.0,64.0,74.26542133780444,6.0
6363,7.2725711354901845,7.2725711354901845,7.272571185864117,7.272571152281496,108.0,108.0,108.0,107.99999999999997,4.0
6364,11.817816637067144,11.817816637067144,9.629080219503107,11.088237831212465,180.0,180.0,144.0,167.09719801006,78.0
6365,4.082689047052935,6.630882217874934,6.630847718599862,5.781472994509244,60.0,100.0,100.0,84.3432665301749,15.0
6366,7.24123092868236,7.24123092868236,7.241230724892281,7.241230860752334,108.0,108.0,108.0,107.99999999999997,4.0
6367,4.359449613295353,4.359449613295353,17.408801,8.709233408863568,64.0,64.0,280.0,104.67412192603484,9.0
6368,5.9529764339095115,5.927040150442546,13.153318848755625,8.344445144369226,96.0,96.0,196.0,121.78660177632389,40.0
6369,4.268632,5.4449795612891885,5.4449795612891885,5.052863707526125,64.0,80.0,80.0,74.26542133780444,6.0
6370,5.604064288852332,6.960757575862343,5.365550770794831,5.976790878503169,84.0,108.0,80.0,89.86646864662207,13.0
6371,5.70352976841289,5.70352976841289,5.7035302407685196,5.703529925864767,84.0,84.0,84.0,83.99999999999999,10.0
6372,7.868586164206375,7.868586164206375,7.86858568279999,7.8685860037375805,120.0,120.0,120.0,119.99999999999997,20.0
6373,7.620179572159767,7.620179572159767,11.441715,8.89402471477318,120.0,120.0,180.0,137.36570910639978,48.0
6374,11.071750303212676,7.833442063504459,2.960551,7.288581122239044,168.0,120.0,48.0,98.91084719540534,19.0
6375,7.190940796052906,7.190940796052906,7.190940796052906,7.190940796052906,108.0,108.0,108.0,107.99999999999997,10.0
6376,4.6687729319471085,4.6687729319471085,4.6687729319471085,4.6687729319471085,72.0,72.0,72.0,71.99999999999999,4.0
6377,9.487727,9.487727,9.487727,9.487727,144.0,144.0,144.0,143.99999999999997,49.0
6378,8.580975549150109,8.580975549150109,8.572991344334717,8.578314147544978,128.0,128.0,128.0,127.99999999999997,29.0
6379,7.145897,5.841441,9.992445548178983,7.659927849392994,108.0,96.0,160.0,118.37817956786253,24.0
6380,6.211858837836626,6.211858837836626,6.211858837836626,6.211858837836626,96.0,96.0,96.0,95.99999999999997,14.0
6381,5.2734651953737215,5.2734651953737215,5.2734651953737215,5.2734651953737215,80.0,80.0,80.0,79.99999999999999,4.0
6382,5.826231,7.131142,10.703614286206554,7.886995762068852,96.0,108.0,160.0,118.37817956786253,20.0
6383,3.82025,6.718644633408513,11.637427674716308,7.392107436041607,56.0,100.0,180.0,100.26595869929167,12.0
6384,3.973411,3.973411,3.973411,3.973411,60.0,60.0,60.0,59.999999999999986,4.0
6385,3.404318,3.404318,10.337985,5.715540333333333,56.0,56.0,160.0,79.46307107034147,6.0
6386,6.287129241636519,8.715701440658922,12.889759,9.29752989409848,96.0,140.0,192.0,137.1619021170143,38.0
6387,7.478373386242359,7.478373386242359,7.603245897197591,7.51999755656077,112.0,112.0,120.0,114.60558010650705,18.0
6388,3.086559,3.086559,17.461568,7.878228666666666,48.0,48.0,280.0,86.40658386042324,5.0
6389,6.18395,6.919772,10.611526,7.905082666666668,96.0,108.0,160.0,118.37817956786253,32.0
6390,4.887947,4.887947,4.887947,4.887947,72.0,72.0,72.0,71.99999999999999,5.0
6391,3.307329,5.803087,9.84109,6.317168666666667,56.0,96.0,160.0,95.10275124421005,14.0
6392,5.54597424934808,5.54597424934808,5.54597424934808,5.54597424934808,84.0,84.0,84.0,83.99999999999999,4.0
6393,3.3453718812599895,3.3453718812599895,38.123958,14.938233920839993,56.0,56.0,576.0,121.78660177632389,12.0
6394,5.921744,4.836423,9.9059024314501,6.8880231438167,96.0,72.0,160.0,103.41286512153039,24.0
6395,6.007808086413963,6.008387123889238,6.008018688325961,6.0080712995430545,96.0,96.0,96.0,95.99999999999997,13.0
6396,11.797991240429745,11.797991240429745,7.0429671007825245,10.212983193880673,180.0,180.0,108.0,151.81787975431482,26.0
6397,8.66779839119681,8.66779839119681,10.32359,9.219728927464539,128.0,128.0,160.0,137.8838201620405,34.0
6398,6.107881861789076,6.107881861789076,10.513770498937905,7.576511407505353,96.0,96.0,160.0,113.82058574368197,22.0
6399,3.852502346297274,3.852502346297274,12.608181,6.771061897531516,60.0,60.0,192.0,88.41675596736926,8.0
6400,7.684177115771473,7.684177115771473,4.048552,6.472302077180982,120.0,120.0,60.0,95.24406311809194,8.0
6401,5.128489131692295,5.349863056377892,5.128520173697867,5.202290787256017,80.0,80.0,80.0,79.99999999999999,8.0
6402,9.789708,9.825958074884555,14.232990365283959,11.282885480056171,160.0,160.0,216.0,176.8335119347385,88.0
6403,10.326853216097245,10.509902881871222,10.509902993044275,10.448886363670914,160.0,160.0,160.0,159.99999999999994,4.0
6404,8.72483703443984,8.72483703443984,8.724836599602826,8.724836889494169,140.0,140.0,140.0,139.99999999999997,7.0
6405,3.0826367910099304,3.0826372910099233,12.590725,6.251999694006618,48.0,48.0,192.0,76.19525049447356,8.0
6406,5.0387988032054825,5.0387988032054825,8.095111,6.057569535470321,80.0,80.0,120.0,91.57713940426653,12.0
6407,4.292432078894318,4.292432078894318,10.931241113438217,6.5053684237422855,64.0,64.0,168.0,88.28557364419584,5.0
6408,7.470167884023491,7.439783509584737,7.419824807799979,7.443258733802736,112.0,112.0,112.0,111.99999999999997,28.0
6409,5.000529,5.000529,5.000529,5.000529,80.0,80.0,80.0,79.99999999999999,4.0
6410,5.079881,10.032536123943188,11.167787024422967,8.760068049455386,80.0,160.0,168.0,129.07429168196347,48.0
6411,9.097290293762587,9.097290293762587,9.097290293762587,9.097290293762587,140.0,140.0,140.0,139.99999999999997,30.0
6412,11.278525,6.475591,7.98301360026826,8.579043200089421,168.0,96.0,120.0,124.61985844442647,34.0
6413,10.348019,10.403726632848539,10.752589780282191,10.501445137710244,160.0,160.0,160.0,159.99999999999994,70.0
6414,7.291950424841422,7.291950424841422,7.291951182614705,7.291950677432517,108.0,108.0,108.0,107.99999999999997,26.0
6415,15.540746014173227,15.540746014173227,15.540746014173227,15.540746014173228,240.0,240.0,240.0,239.99999999999991,15.0
6416,12.761036,12.761036,3.960584,9.827552,192.0,192.0,60.0,130.29204559655548,46.0
6417,3.882722,3.897382,12.687257,6.822453666666667,60.0,60.0,192.0,88.41675596736926,14.0
6418,13.524256,6.108868,6.8215057672892865,8.81820992242976,216.0,96.0,108.0,130.83268268391402,44.0
6419,4.445793,4.445793,10.321005,6.404197,72.0,72.0,160.0,93.9568233880527,10.0
6420,6.655930292862524,6.655930292862524,9.81744,7.709766861908349,100.0,100.0,160.0,116.96070952851461,32.0
6421,6.769928,8.747891241938596,10.138988892559947,8.552269378166182,100.0,140.0,160.0,130.84265240754354,52.0
6422,6.903314673037077,6.903314673037077,5.786475801086616,6.53103504905359,108.0,108.0,96.0,103.84196906213337,20.0
6423,10.236075,10.283653650132964,10.662957232189624,10.394228627440862,160.0,160.0,160.0,159.99999999999994,54.0
6424,7.872318541552101,7.872318541552101,4.791244,6.845293694368067,120.0,120.0,72.0,101.21191983620989,9.0
6425,8.612067952505717,8.612067952505717,9.004446013030286,8.74286063934724,128.0,128.0,140.0,131.8811295938738,36.0
6426,6.84452694015883,6.84452694015883,6.613937336442492,6.76766373892005,108.0,108.0,100.0,105.26463857566316,8.0
6427,4.988177307649759,4.988177307649759,4.988177307649759,4.988177307649759,80.0,80.0,80.0,79.99999999999999,6.0
6428,7.739047,5.268978,5.3345931317702195,6.1142060439234065,120.0,80.0,80.0,91.57713940426653,20.0
6429,3.036771,3.036771,7.42513,4.499557333333333,48.0,48.0,112.0,63.66491532634225,6.0
6430,4.754690648501961,4.754690648501961,4.754690648501961,4.754690648501961,72.0,72.0,72.0,71.99999999999999,2.0
6431,5.088596115213802,7.763111767758725,5.319752346026928,6.057153409666484,80.0,120.0,80.0,91.57713940426653,17.0
6432,6.025547079199365,6.025547079199365,6.025547079199365,6.025547079199366,96.0,96.0,96.0,95.99999999999997,4.0
6433,4.890784,6.672922,11.136314,7.566673333333334,72.0,100.0,168.0,106.54848020911206,12.0
6434,4.248384,7.287442086078009,7.287442086078009,6.274422724052006,64.0,108.0,108.0,90.71431559243085,9.0
6435,3.02594,5.054185137870694,19.167632481312687,9.082585873061127,48.0,80.0,288.0,103.41286512153039,32.0
6436,9.576340603204597,9.576340603204597,9.57634142874433,9.576340878384508,144.0,144.0,144.0,143.99999999999997,7.0
6437,3.418412,10.765679,12.368203,8.850764666666667,56.0,160.0,192.0,119.82195819549608,36.0
6438,3.803518,3.803518,3.803518,3.803518,56.0,56.0,56.0,55.999999999999986,2.0
6439,7.4200651996613205,7.4200651996613205,7.420064671379219,7.420065023567287,112.0,112.0,112.0,111.99999999999997,22.0
6440,3.998162760164724,5.475006,3.998162760164724,4.4904438401098155,60.0,84.0,60.0,67.12133652488379,4.0
6441,5.095650435032313,5.095650435032313,5.095649941205635,5.095650270423421,80.0,80.0,80.0,79.99999999999999,8.0
6442,9.664281,5.219532,7.43310127149153,7.43897142383051,144.0,80.0,112.0,108.86547385525385,28.0
6443,7.615783278111845,7.615783278111845,7.615783278111845,7.615783278111845,120.0,120.0,120.0,119.99999999999997,10.0
6444,5.250804,5.987713617020273,16.145573152439216,9.128030256486497,80.0,96.0,240.0,122.60950918296847,48.0
6445,3.9444496628313055,3.9444496628313055,7.892021,5.26030677522087,60.0,60.0,120.0,75.59526299369237,10.0
6446,4.745537,7.126866,7.126866,6.333089666666666,72.0,108.0,108.0,94.34669019152025,8.0
6447,4.909803313632228,4.8387353316098,8.65300184242324,6.133846829221756,80.0,72.0,128.0,90.33945877257871,11.0
6448,10.520542,10.520542,5.082922,8.708002,160.0,160.0,80.0,126.99208415745592,38.0
6449,10.88882649854152,10.88882649854152,10.88882649854152,10.88882649854152,168.0,168.0,168.0,167.99999999999994,4.0
6450,5.300679245694273,5.300679245694273,5.300679245694273,5.300679245694273,80.0,80.0,80.0,79.99999999999999,3.0
6451,13.96943333788386,13.96943333788386,13.969433288738667,13.969433321502128,216.0,216.0,216.0,215.99999999999994,10.0
6452,7.453817,8.010127,12.014521,9.159488333333334,112.0,120.0,180.0,134.24267304976757,32.0
6453,5.104025,5.104025,5.104025,5.104025,80.0,80.0,80.0,79.99999999999999,21.0
6454,9.761277750476983,9.761277750476983,13.948011930405888,11.156855810453285,160.0,160.0,216.0,176.8335119347385,86.0
6455,10.750042660212657,10.750042660212657,10.750042660212657,10.750042660212657,160.0,160.0,160.0,159.99999999999994,4.0
6456,13.611710255518188,13.611710255518188,13.611710255518188,13.611710255518188,216.0,216.0,216.0,215.99999999999994,24.0
